Temp,Vel,Atten,Visco,Dens
75.1425,3023.88703103124,5.452998948245004,1.6076973594261297,781.634367226541
74.867,3024.128014999229,5.663245248771005,1.614025753081256,781.8269956961625
74.571,3024.7056090701417,5.558683604239456,1.6208676681931413,782.0339576816724
74.2825,3024.7694576839094,5.425129021503292,1.6275790390817364,782.2356756979548
74.02,3024.8381298151226,5.680588347208185,1.6337225738615708,782.4192146209153
73.7245,3025.252376510398,5.523602301738599,1.640680940569003,782.6258270084767
73.4465,3025.5858101989506,5.65677784634765,1.6472686250067314,782.8202034678408
73.1745,3025.668579966419,5.296332490345728,1.653753274811435,783.0103847518227
72.906,3025.962068294362,5.524390697591856,1.660192737098795,783.1981188501653
72.6275,3026.1704046106533,5.637167410390591,1.6669124842433245,783.3928449074779
